Tom was the one who cooked dinner.	.i la ba'e .tam. jukpa lo vanci sanmi	?
Alice was the one who cooked dinner.	.i la ba'e .alis. jukpa lo vanci sanmi	?
Mary was the one who cooked dinner.	.i la ba'e .maris. jukpa lo vanci sanmi	?
The capital of the Ukraine is Kiev.	trutca la .ukrain. fa la .kiiiv. kau	B−
Peter wanted to become a doctor.	.i la .pitr. pu mikce binxo djica	G
Tom can sing a few French songs.	.i la .tam. kakne co sanga su'o lo fraso	G−M
Alice can sing a few French songs.	.i la .alis. kakne co sanga su'o lo fraso	G−M
Mary can sing a few French songs.	.i la .maris. kakne co sanga su'o lo fraso	G−M
Tom always forgives Mary, no matter what she does.	ro da poi la .maris. cu gasnu ke'a zo'u la .tom. ra da fraxu to'e ri'a nai da	A
Alice always forgives Mary, no matter what she does.	ro da poi la .maris. cu gasnu ke'a zo'u la .alis. ra da fraxu to'e ri'a nai da	A
Mary always forgives Mary, no matter what she does.	ro da poi la .maris. cu gasnu ke'a zo'u la .maris. ra da fraxu to'e ri'a nai da	A
Tom can speak French almost as well as he can speak Spanish.	lo fasybau cu me'ajbi lo sanbau lo ka la .tom. cu certu tu'a ce'u	B−
Alice can speak French almost as well as he can speak Spanish.	lo fasybau cu me'ajbi lo sanbau lo ka la .alis. cu certu tu'a ce'u	B−
Mary can speak French almost as well as he can speak Spanish.	lo fasybau cu me'ajbi lo sanbau lo ka la .maris. cu certu tu'a ce'u	B−
Tom wondered whether it would be hard to find a job in Boston.	la .tom. pu kucli lo du'u xu kau nandu da'i fa lo ka bu'u la .bostyn. co'a se jibri	A
Alice wondered whether it would be hard to find a job in Boston.	la .alis. pu kucli lo du'u xu kau nandu da'i fa lo ka bu'u la .bostyn. co'a se jibri	A
Mary wondered whether it would be hard to find a job in Boston.	la .maris. pu kucli lo du'u xu kau nandu da'i fa lo ka bu'u la .bostyn. co'a se jibri	A
The ball fell because I stopped holding it up.	.i lo bolci cu farlu ri'a lo nu mi co'u sarji ri	G
The experience of a looping discussion in all languages which results in nothing is the cause.	.i lo li'i clupa nu casnu bau ro da ja'e no de cu rinka	
The file is weighing 7 megabytes.	lo sfaile cu baitni li xa gei ze	G?EN
No worries, you aren't ready to talk about the company, which is useful.	.i lo'o cu'i do na bredi lo nu casnu lo kagni kei poi plixau	?
You know, money is just paper, and that is a real car.	je'u lo jdini cu pelji .a'u cu'i .i je ta karce je ba'e dacti	G−
Of course, I haven't seen all marijuana users. But marijuana use causes temporary stupidity. Everyone knows that.	.i li'a mi na viska ro marna pilno .i ku'i lo zasni nu bebna cu se rinka lo nu pilno lo marna .i ro prenu cu djuno la'e di'u	G
The ball hit her in the eye.	.i lo bolci pu janli pa kanla be lo bi'u nai fetsi	A
My brother is not satisfied with his new car.	.i lo bruna be mi na se mansa lo selpo'e be pu zi co'a ku karce	G−N
I see that you have a Greek name.	.i lo cmene be do cu za'a xelso	G
A week has seven days.	.i lo'e jeftu cu djedi li ze	G-
That which is evil is soon learned.	lo marde toldra cu crebi'o jai frili	B+N
The company was in want of money.	lo kagni cu djica lo nu ri jdini ricfu zenba	GN
He pressed his face against the shop window.	catke lo flira be vo'a lo canko blaci pe lo zarci	A
Have a nice meal!	kukte ko	G−
Pessimists say 'I'm not rich.' Optimists say 'I'm not rich at the moment.'	.i lo mabla kanpe cu cusku lu .i mi na ricfu li'u .i lo zabna kanpe cu cusku lu .i mi na'e ca ricfu li'u	G
The agonies of the machine age do not originate from the machines as such.	.i lo malba pe lo minji cedra na se krasi lo minji cedra ku sa'e	
Your mother is anxious about your health.	.i lo mamta be do cu xanka lo do ni kanro	?
My mother bought two bottles of orange juice.	lo mamta be mi ba'o te vecnu re botpi be lo najnimre	B+
My sister lives in Boston, hence, I'll likely visit the area.	.i lo mensi be mi ca xabju la .boston. ja'e lo nu la'a mi vitke fi lo se diklo	GP
My basket is full of books.	.i lo mi pa lanka cu culno za'u cukta	G
My vision is getting worse these days.	ze'a lo cabjbi mi jdika lo ka lo se viska cu satci	A
The station is two meters away.	.i lo mitre be li re zo'u lutnilcla fi lo tcana	G−
The cat dug its claws into my hand.	.i lo mlatu cu zukte co tunta be fa lo jgalu lo mi xance	G−
The man is eating. The woman is eating. The child is eating.	.i lo nanmu .e lo ninmu .e lo verba ca ca'o citka	G
Those who try to be foolish are foolish.	lo troci be lo ka bebna cu bebna	?
Those who live in glass houses should not throw stones.	lo xabju be lo blaci dinju cu .iancu lo ka renro no rokci	A
He will probably fail.	.i lo nu lo bi'u nai nakni ba fliba cu lakne	A
The meeting began at nine o'clock sharp.	.i pu simxu lo ka penmi vau ti'u li cacra bu so mentu bu no	B−
Honesty does not always pay. Such is the way of the world.	.i lo nu stace na ro roi te prali .i tcaci zo'e ne lo munje	G−
Her look says that she loves you.	.i lo morna be tu'a lo bi'u nai fetsi cu sinxa lo du'u ri prami do	B
My father always said that heaven helps those who help themselves.	lo mi patfu pu ta'e cusku lo se du'u lo cevni cu sidju ro da poi sidju da	A
Portugal is not an exception.	.i lo potygu'e cu na'e jai nafmupli	GN
We take it for granted that television exists.	.i lo prenu cu jinvi co se rarna lo nu tivni	?
Get your meat right into my office, you maggot.	gau ko lo rectu be do cu nenri lo mi briju doi curnu .io nai	B+
Your demands are unreasonable.	.i lo se cpedu be do cu fenki	A
The soldier enjoys game and danger, and that is why he enjoys women who are the most dangerous of playthings.	.i lo sonci cu se pluka lo ckape je lo nunkei gi'e se mu'i bo nelci lo ninmu ku noi jai caprai co selkei	G−N
Only the one who tries succeeds. But the one who only tries fails.	.i lo troci ku po'o snada .i ku'i lo troci po'o ku fliba	G
The child was almost drowned.	lo verba pu kaijbi lo ka jaurvasmro	A
Horses and donkeys are different.	.i lo'e xirma ce lo'e xasli cu simxu lo ka frica	B-
Burn with desire.	fagri ko lo ka djica	B
She cried for hours without ceasing.	nalsti lo ka klaku ku ru'i lo cacra be li so'o	B−
It's hard to change a bad habit.	lo ka su'o da poi xlali tcaci ku'o gau ce'u ba'o tcaci ri nandu	B
Me and Tal's recent discussion prompted me to ask you. I expect cats to taste better than dogs. Agree?	lo nu mi jo'u la .tal. pu zi casnu cu mukti mi lo ka reisku fi do .i pe'i lo'e mlatu lo'e gerku cu zmadu lo ka vrusi kukte .i .ie pei	AP
She cried for hours without ceasing.	.i lo bi'u nai fetsi pu ze'a lo cacra be li so'i ru'i klaku	G-
What is the origin of the universe?	.i ma krasi lo munje	G
What's the reason?	.i ma krinu	G
What caused you to be able to breathe without dying and without using an air-cleaner?	.i ma pu rinka lo nu .ue do ka'e vasxu se ri'a nai lo ka mrobi'o vau je se pi'o nai lo vacri lumci cabra	?
Of all languages, what's the most difficult?	.i ma traji lo ka jai nandu kei lo ro bangu	GD
You have a beautiful name.	.i melbi cmene do	G
I will be here two hours later than previously said.	.i mi ba vi zvati ba lo jai se cusku za lo cacra be li re	G−
I will be here two hours earlier than previously said.	.i mi ba vi zvati pu lo jai se cusku za lo cacra be li re	G−
I am at a work meeting, which is the reason for my slow replies.	.i mi ca gunka penmi se ki'u lo nu masno spusku	G−
I am eating, which is different to drinking.	.i mi citka no'oi ke'a drata lo ka pinxe	GE
I leave motivated by computer gaming and sleeping with my beloved.	.i mi cliva mu'i lo nu samru'e kelci gi'e sipna do'e lo mi se prami	A
My butt hurts.	.i mi cortu lo zargu	G+
I'll get in touch with you as soon as possible.	.ai mi do tavla ca lo nu pa re'u kakne	B−
I've broken my glasses.	gau mi lo mi kalta'u cu porpi	AN
I felt rather puzzled.	mi pu je'a ru'e se cfipu	G
I'm really hungry, so I'm about to eat.	.i mi je'a xagji se mu'i lo nu mi pu'o citka	G−
Let's make our own language so no one will know what we're talking about!	.e'u sai mi jo'u do finti su'o bangu poi jai steci mi'o ku ja'e lo nu no drata cu jimpe lo du'u mi'o ma kau casnu	B+
I took off my sweater because it got warmer.	.i mi kosta dasni sisti mu'i lo nu glare zenba	G
I am too old for this world.	mi laldo dukse fi tu'a lo ti munje	A
I have met him before.	mi ra pu su'o roi penmi	A
Let me be yours.	.i mi me ko moi	G
I am not dead, but that doesn't stop me from being food.	mi na morsi .i lo du'u go'i na ku'i natfe lo du'u mi cidja	B+
This isn't my job.	.i mi na bilga la'e di'u	G
I don't care that I don't have an opinion.	na raktu mi fa lo nu mi jinvi no da	B
I don't believe in God.	mi na krici tu'a la cevni	B
I'm not asleep, meh.	.i mi ca na sipna vau .ui cu'i	G
I don't cook.	.i mi na ta'e jukpa	G
I absented myself from the meeting.	.i mi na zvati lo nunjmaji	?
It is, not I, but you, who are to blame.	.i mi na .e ku'i do .i'a nai fuzme	G−
I like you, but not just because you're beautiful.	mi nelci do .i ku'i lo nu do melbi ku po'o nai krinu	A
I like Lojban because I think in a figuratively Lojbanic manner.	.i mi nelci la .lojban. ki'u lo nu mi pensi ta'i lo pe'a lojbo	?
I like beautiful things even if they are umbrellas.	.i mi nelci lo melbi ju santa	G-
I like the arrangement of the furniture in this room.	mi nelci lo stura be loi nilce poi nenri lo vi kumfa	B−
I paid about 50 dollars.	mi pu pleji lo meryru'u be li ji'i mu no	A
I love anal sex.	mi prami lo'e nu gaxygle	B
I visit my parents every Sunday without fail.	.i mi prane lo ka vitke lo rirni ca ro lo zeldei	G−
I was angry because he was late.	.i mi pu fengu lo nu lerci	G−
I couldn't control my anger.	mi pu na kakne lo ka jitro lo nu mi fengu	AN
I lived in the US from 2008 till 2011.	.i mi xabju .u bu .sy. co'a la re no no bi moi je co'u la re no pa pa moi	B+
I was a regular in the channel a year or two ago, but have been away from Lojban for a while now.	.i mi pu za lo nanca be li pa .a re cu dikni .irci zo'ei dei .i je ku'i mi ze'u na lojbo zukte	GE
I'm talking to you, my peers.	.i mi ca ca'o tavla lo za'u do ga'i cu'i	G-
Plato's my friend, but truth I cherish even more.	.i mi se dirba la .platon. .e ku'i mau bo lo nu jetnu	
I'm very impatient to see the new version of Tatoeba.	mi sutydji lo nu mi viska lo cnino vercone be la .tato'ebas.	B+
I am reading a book.	.i mi ca ca'o tcidu fi pa cukta	G
I'm only a customer.	.i mi te vecnu po'o	
I forget who said it.	mi tolmo'i lo du'u ma kau cusku ra	B−
I'm not convinced.	.i mi za'o na'e birti	G
I take the liberty of going home.	.i mi zukte lo ka zifre be lo nu klama be lo zdani	
We have two dogs. One is black and the other is white.	mi'a se dalpe'o re gerku .i pa ri xekri .i lo drata cu blabi	?
We enjoyed a long voyage across the Pacific Ocean.	mi'a pu selpu'a lo ka ze'u litru pa'o la .pasifik. poi braxamsi	G−P
She had a bad tooth taken out.	su'o xlali denci cu se vimcu fi ta	B
For instance, people who physically have to have alcohol can die from not drinking.	mu'a lo prenu poi lo xadni be ke'a cu nitcu tu'a lo'e xalka ka'e morsi ri'a lo nu na pinxe ri	A
Why do you use Tatoeba?	mu'i ma do pilno la .tato'ebas.	B+
There were fifty passengers on the plane.	mu no prenu pu se marce lo pa vinji	G−
No. I don't know. It's a lot of things.	.i na go'i .i mi na djuno .i ko'a ro moi so'i zo'e	?
No problem, I understand.	.i na nabmi .i mi jimpe	G
It doesn't surprise me that you know.	.i na spaji mi fa lo nu do djuno	G+
There's nothing more I can tell you.	.i na ku za'u da zo'u mi do da jungau	
There's no rest for the wicked.	.i no da nu surla fa lo palci	G
Nothing is lost, nothing is created, everything is transformed.	.i no da zasti cirko .i no da zasti binxo .i ro da cenba	G
There's nothing there.	.i no da zvati ta	G?
She accompanied him to Japan.	ta ta kansa lo ka klama lo pongu'e	A
He was wearing a gold necklace and a coat made of bird feathers.	pu dasni su'o solji nebykarli .e su'o cipni pimlu kosta	G−
She grew roses.	.i lo bi'u nai fetsi pu jai zu'e se purdi fi lo'e rozgu	A
He can't help you.	.i lo bi'u nai nakni na ka'e sidju do	A
Why is the sky blue?	.i ri'a ma lo tsani cu blanu	G
We were all present at the party.	ro mi'a zvati lo nunsla	A?
We are always exposed to some kind of danger.	ru'i ku lo'e prenu su'o da se ckape	G−
I am slightly ill, I assume.	.i ru'a mi milxe bilma	G
Precisely speaking, I need six hours to at least think straight. Additionally, I need seven hours to be happy.	.i sa'e mi nitcu tu'a lo cacra be li xa lo ka drani pensi .i ji'a mi nitcu tu'a lo cacra be li ze lo ka gleki	B−?
Regardless of that reason, I defend the noble Lojban language against word-shape crimes.	.i se ki'u nai bo mi jai bandu lo nobli ke lojbo bangu lo vlatai zekri	G
Because of that, nothing lojbanic is expressed.	ki'u la'e di'u no lojbo cu se cusku	A?
A bad habit, once formed, cannot easily be got rid of.	lo'e xlali tcaci poi mo'u farvi na jai frili fai lo ka ba'o se tcaci	B−
She described the scene in detail.	ta skicu so'i tcila be lo tcini	?
There's quite a lot of things to do; do you want some help?	so'i da se zukte .ei .i .au pei sidju do	NA
But back to the point; I now understand the word 'material'. I suggest using 'vehicle door'.	.i ta'o nai mi ca jimpe tu'a zo marji .i .e'u pilno lu marce vorme li'u	G
I'm tired and hungry. Tomorrow I mustn't eat or drink for religious reasons.	.i mi tatpi gi'e xagji .i mu'i tu'a lo lijda ca lo bavlamdei mi na .ei citka ja pinxe	B+
This paper is magical, it can turn into anything you want.	.i ti makfa pelji .i je ro da poi jai se djica do zo'u lo go'i ka'e co'a dunli da	BD
In short, try Dict.	to'u ko troci tu'a la .dikt.	G
In detail, I'm considering the meaning of the command 'exist somewhat'.	.i to'u nai mi pensi lo smuni be lu ko no'e zasti li'u	G?
Yesterday morning I ate a waffle!	.ui ca lo prulamdei cerni mi citka su'o .uafle	G−D
To rephrase, why did you say an address?	.i va'i do pu ku cusku lo judri mu'i ma	G
Forty people were present.	.i vo no prenu pu zvati	G
He is drunk.	.i xalbebna	G
Is it cloudy?	.i xu dilnu tcima	G
Have you lost your ticket?	.i xu do cirko lo pikta pe do	G
How do you do?	.i xu do kanro vau ro'i cu'i	A
Do you have any books to read?	xu do plika'e su'o cukta lo ka tcidu	A
Does using Emacs (which is probably easy for you) cause you to have weak fingers?	.i xu lo nu pilno la .emaks. fu'i dai cu rinka lo nu ruble degji fi do	G−
Won't you come with me?	xu do na ba klama kansa mi	B+
Do we have anything I can snack on?	xu zvati ma'a fa su'o da poi mi ka'e citka	B+
To be or not to be, that is the question.	.i xu mi zasti .ai .i xu na go'i .i ti te jdice	?
Dead?	.i xu morsi	G+
Don't you like sports?' 'No, I don't.'	.i xu nai do nelci lo .esporte .i je'u nai	G
Are frogs reptiles? I don't expect them to be mammals.	.i xu lo'e pipybanfi cu respa .i pe'i ri na mabru	G−
Apparently, the computer compels me to not see the interesting discussion.	za'a bai lo skami mi na viska lo cinri nu casnu	B−N
He is more clever than me.	.i zmadu mi lo ka mencre	G
We do what we must because we can.	mi'a lo se bilga be mi'a cu zukte je mu'i bo kakne	B
No, that still doesn't satisfy me.	.i'a nai ta mi za'o na mansa	
Could you help?	.i'a pei do sidju da'i	G
Okay, that will do.	.i'a ta banzu	G
Speaking objectively, math can be confusing for 1st graders.	.i'e cu'i lo cmaci ka'e cfipu lo co'a ve ckule	
Very good! You did an excellent job.	.i'e do xamgu mutce gunka	G−
Hm, the picture is hanging crooked.	.i'e nai lo pixra ku korcu dandu	G
That's great!	.i'e cai	G
That's a great start!	lo krasi cu zabna .i'e sai	B
Education in this world disappoints me.	.i'e nai ctuci'e	
Are you happy with that?	.i'e pei	G−
Yay! We're gonna win!	.ui mi'o pu'o jinga	B−
We demand a raise!	.i'i mi mi'ecpe lo se pleji nu zenba	
Go away, I want to be alone!	.i'i nai ko cliva	
Ah, you're a true friend.	.i'o do je'a pendo	G
Damn you, you always have good luck!	.i'o nai do ro roi se funca lo zabna	
Yes, I lived there for many years.	.i'u mi ta xabju ze'a lo nanca be li so'i	G
I have no idea how much they are paying for that.	mi mulno lo ka na djuno lo du'u pleji ma kau fo tu'a ta	B+
This is weird.	cizra	A
I think you have the wrong number.	.ia do fonjudri srera	
I believe that's correct.	.ia drani	G+
I think he is angry.	.ia fengu	G
I'll be damned, if by the end of the movie the chef doesn't turn out to be the killer.	.ia cai ca lo nu skina mulno ku lo jukpa cu du lo catra	
I believe, beyond a shadow of a doubt, that she is innocent.	.ia cai ko'a zernalfu'e	G
I'm unconvinced.	.ia cu'i	G
You are saying you intentionally hide your good looks?	.ia nai do cusku xu lo du'u tolsnuti fa lo nu mipri lo ka do melbi	
The sporks are still in the dishwasher?	.ia nai loi mucyjoifro lo paltylumca'a cu za'o nenri	
I can't believe it!	.ia nai cai	G
I just don't believe it.	.ia nai cai	G
I believe he is honest.	.ia sai stace	G−
Then a little time-wasting idea came to mind.	.i ba zi bo lo cmalu temselfesti sidbo cu se pensi	
Yes, but that?	.ie .i ku'i ta mo	G
Yeah. I think so, too.	.ie .i mi ji'a jinvi	B−
Exactly!	.ie cai	G
I'm feeling very agreeable.	.ie cai	
I'm feeling very much in agreement	.ie cai	
Yes!	.ie cai	G
Yes, Bob helped me.	.ie la .bob. pu sidju mi	
